171011 80 OPL 20 PDMS 13,7 Fe 600 - 6000 Pa;;;;;;;;;;;
;;;;;;;;;;;
Overspeed at 6000 Pa;;;;;;;;;;;
;;;;;;;;;;;
shear rate;shear stress;viscosity;strain;% strain;torque;velocity;time global;time global;time;normal force;
1/s;Pa;Pa.s;;;micro N.m;rad/s;s;min;s;N;
-1.39E-05;2.48E-07;-0.01788;-8.35E-03;-0.83529;7.48E-07;-2.79E-06;60552.012;1009.2;2950;-0.7649;
-1.53E-06;2.73E-08;-0.01788;-8.36E-03;-0.83575;8.22E-08;-3.07E-07;60562.012;1009.4;2960;-0.7987;
-1.48E-05;2.64E-07;-0.01788;-8.36E-03;-0.83631;7.95E-07;-2.97E-06;60572.012;1009.5;2970;-0.7722;
4.73E-06;-8.45E-08;-0.01788;-8.37E-03;-0.83706;-2.55E-07;9.51E-07;60582.012;1009.7;2980;-0.8332;
1.31E-05;-2.34E-07;-0.01788;-8.37E-03;-0.83716;-7.05E-07;2.63E-06;60592.012;1009.9;2990;-0.8347;
1.45E-07;-2.60E-09;-0.01788;-8.37E-03;-0.83737;-7.83E-09;2.93E-08;60602.012;1010;3000;-0.7694;
8.00E-07;-1.43E-08;-0.01788;-8.38E-03;-0.83795;-4.31E-08;1.61E-07;60612.012;1010.2;3010;-0.7813;
-6.47E-06;1.16E-07;-0.01788;-8.38E-03;-0.83794;3.49E-07;-1.30E-06;60622.012;1010.4;3020;-0.7645;
6.91E-06;-1.24E-07;-0.01788;-8.39E-03;-0.8388;-3.72E-07;1.39E-06;60632.012;1010.5;3030;-0.7904;
1.16E-06;-2.08E-08;-0.01788;-8.39E-03;-0.83906;-6.27E-08;2.34E-07;60642.012;1010.7;3040;-0.7735;
1.87E-05;-3.34E-07;-0.01788;-8.40E-03;-0.83964;-1.01E-06;3.76E-06;60652.012;1010.9;3050;-0.7455;
-4.94E-06;8.84E-08;-0.01788;-8.40E-03;-0.84025;2.66E-07;-9.95E-07;60662.012;1011;3060;-0.7671;
-3.13E-06;5.59E-08;-0.01788;-8.40E-03;-0.84;1.68E-07;-6.29E-07;60672;1011.2;3070;-0.7515;
-1.68E-05;3.00E-07;-0.01788;-8.40E-03;-0.84034;9.05E-07;-3.38E-06;60682;1011.4;3080;-0.8018;
5.67E-06;-1.01E-07;-0.01787;-8.40E-03;-0.84025;-3.05E-07;1.14E-06;60692;1011.5;3090;-0.7397;
-9.82E-06;1.76E-07;-0.01788;-8.41E-03;-0.84086;5.29E-07;-1.98E-06;60702;1011.7;3100;-0.725;
6.25E-06;-1.12E-07;-0.01788;-8.41E-03;-0.84122;-3.37E-07;1.26E-06;60712;1011.9;3110;-0.7616;
6.47E-06;-1.16E-07;-0.01788;-8.41E-03;-0.84123;-3.49E-07;1.30E-06;60722;1012;3120;-0.7516;
-5.09E-07;9.10E-09;-0.01788;-8.42E-03;-0.84227;2.74E-08;-1.02E-07;60732;1012.2;3130;-0.7325;
1.81E-05;-3.24E-07;-0.01788;-8.42E-03;-0.84165;-9.75E-07;3.64E-06;60742;1012.4;3140;-0.6909;
-5.60E-06;1.00E-07;-0.01787;-8.42E-03;-0.84213;3.02E-07;-1.13E-06;60752;1012.5;3150;-0.709;
-4.65E-06;8.32E-08;-0.01788;-8.43E-03;-0.84248;2.51E-07;-9.36E-07;60762;1012.7;3160;-0.6986;
-4.80E-06;8.58E-08;-0.01788;-8.43E-03;-0.84328;2.58E-07;-9.66E-07;60772;1012.9;3170;-0.6811;
2.52E-05;-4.51E-07;-0.01788;-8.43E-03;-0.84319;-1.36E-06;5.08E-06;60782;1013;3180;-0.6716;
4.73E-06;-8.45E-08;-0.01788;-8.43E-03;-0.84324;-2.55E-07;9.51E-07;60792;1013.2;3190;-0.6728;
6.04E-06;-1.08E-07;-0.01788;-8.44E-03;-0.84378;-3.25E-07;1.21E-06;60802;1013.4;3200;-0.6683;
-7.27E-07;1.30E-08;-0.01788;-8.44E-03;-0.84417;3.92E-08;-1.46E-07;60812;1013.5;3210;-0.7239;
8.36E-06;-1.50E-07;-0.01788;-8.45E-03;-0.84487;-4.50E-07;1.68E-06;60822;1013.7;3220;-0.6701;
5.31E-06;-9.49E-08;-0.01788;-8.45E-03;-0.84469;-2.86E-07;1.07E-06;60832;1013.9;3230;-0.6897;
7.42E-06;-1.33E-07;-0.01788;-8.45E-03;-0.84528;-3.99E-07;1.49E-06;60842;1014;3240;-0.6915;
4.22E-06;-7.54E-08;-0.01788;-8.45E-03;-0.84539;-2.27E-07;8.49E-07;60852.02;1014.2;3250;-0.7082;
6.11E-06;-1.09E-07;-0.01788;-8.46E-03;-0.84559;-3.29E-07;1.23E-06;60862.02;1014.4;3260;-0.7308;
-8.00E-07;1.43E-08;-0.01788;-8.46E-03;-0.84589;4.31E-08;-1.61E-07;60872.02;1014.5;3270;-0.6801;
-1.24E-05;2.21E-07;-0.01788;-8.46E-03;-0.84616;6.66E-07;-2.49E-06;60882.02;1014.7;3280;-0.6323;
-5.16E-06;9.23E-08;-0.01788;-8.46E-03;-0.84579;2.78E-07;-1.04E-06;60892.012;1014.9;3290;-0.6109;
6.04E-06;-1.08E-07;-0.01788;-8.47E-03;-0.84702;-3.25E-07;1.21E-06;60902.012;1015;3300;-0.6155;
2.47E-06;-4.42E-08;-0.01788;-8.47E-03;-0.84681;-1.33E-07;4.97E-07;60912.012;1015.2;3310;-0.6301;
4.29E-06;-7.67E-08;-0.01788;-8.47E-03;-0.84679;-2.31E-07;8.63E-07;60922.02;1015.4;3320;-0.6687;
5.02E-06;-8.97E-08;-0.01788;-8.47E-03;-0.84697;-2.70E-07;1.01E-06;60932.02;1015.5;3330;-0.6384;
-1.03E-05;1.83E-07;-0.01788;-8.48E-03;-0.84752;5.52E-07;-2.06E-06;60942.012;1015.7;3340;-0.5474;
-4.00E-06;7.15E-08;-0.01788;-8.47E-03;-0.84715;2.15E-07;-8.05E-07;60952.02;1015.9;3350;-0.5889;
-1.09E-06;1.95E-08;-0.01788;-8.48E-03;-0.84804;5.87E-08;-2.19E-07;60962.012;1016;3360;-0.5605;
3.64E-07;-6.50E-09;-0.01788;-8.48E-03;-0.84805;-1.96E-08;7.32E-08;60972.012;1016.2;3370;-0.5295;
-7.63E-06;1.37E-07;-0.01788;-8.48E-03;-0.84816;4.11E-07;-1.54E-06;60982.012;1016.4;3380;-0.5449;
-7.27E-08;1.30E-09;-0.01788;-8.48E-03;-0.84829;3.92E-09;-1.46E-08;60992.012;1016.5;3390;-0.5312;
-1.63E-05;2.91E-07;-0.01788;-8.49E-03;-0.84906;8.77E-07;-3.28E-06;61002.012;1016.7;3400;-0.5644;
1.43E-05;-2.56E-07;-0.01788;-8.49E-03;-0.84877;-7.71E-07;2.88E-06;61012.012;1016.9;3410;-0.521;
-4.44E-06;7.93E-08;-0.01788;-8.49E-03;-0.84896;2.39E-07;-8.92E-07;61022.031;1017;3420;-0.5792;
-2.04E-06;3.64E-08;-0.01787;-8.50E-03;-0.84987;1.10E-07;-4.10E-07;61032.012;1017.2;3430;-0.5624;
-1.31E-06;2.34E-08;-0.01788;-8.50E-03;-0.85;7.05E-08;-2.63E-07;61042.012;1017.4;3440;-0.5644;
1.45E-07;-2.60E-09;-0.01788;-8.50E-03;-0.84962;-7.83E-09;2.93E-08;61052.012;1017.5;3450;-0.5586;
7.27E-07;-1.30E-08;-0.01788;-8.50E-03;-0.84982;-3.92E-08;1.46E-07;61062.012;1017.7;3460;-0.5036;
-8.22E-06;1.47E-07;-0.01788;-8.51E-03;-0.85046;4.43E-07;-1.65E-06;61072.012;1017.9;3470;-0.4747;
5.67E-06;-1.01E-07;-0.01787;-8.51E-03;-0.85057;-3.05E-07;1.14E-06;61082.012;1018;3480;-0.4566;
-1.18E-05;2.11E-07;-0.01788;-8.51E-03;-0.85092;6.34E-07;-2.37E-06;61092.02;1018.2;3490;-0.5181;
2.98E-06;-5.33E-08;-0.01788;-8.52E-03;-0.85153;-1.61E-07;6.00E-07;61102.012;1018.4;3500;-0.4975;
7.27E-06;-1.30E-07;-0.01788;-8.52E-03;-0.85145;-3.92E-07;1.46E-06;61112;1018.5;3510;-0.4365;
2.11E-06;-3.77E-08;-0.01787;-8.52E-03;-0.85151;-1.14E-07;4.24E-07;61122;1018.7;3520;-0.4809;
7.56E-06;-1.35E-07;-0.01788;-8.52E-03;-0.85188;-4.07E-07;1.52E-06;61132.012;1018.9;3530;-0.493;
-1.21E-05;2.16E-07;-0.01788;-8.53E-03;-0.85265;6.50E-07;-2.43E-06;61142;1019;3540;-0.4747;
4.36E-06;-7.80E-08;-0.01788;-8.52E-03;-0.85241;-2.35E-07;8.78E-07;61152;1019.2;3550;-0.4971;
2.69E-06;-4.81E-08;-0.01788;-8.53E-03;-0.85312;-1.45E-07;5.41E-07;61162;1019.4;3560;-0.4456;
-8.00E-06;1.43E-07;-0.01788;-8.53E-03;-0.85295;4.31E-07;-1.61E-06;61172;1019.5;3570;-0.4589;
-5.31E-06;9.49E-08;-0.01788;-8.53E-03;-0.85316;2.86E-07;-1.07E-06;61182;1019.7;3580;-0.4377;
3.05E-06;-5.46E-08;-0.01788;-8.53E-03;-0.85302;-1.65E-07;6.14E-07;61192;1019.9;3590;-0.4732;
3.05E-06;-5.46E-08;-0.01788;-8.53E-03;-0.85323;-1.65E-07;6.14E-07;61202;1020;3600;-0.458;
-6.76E-06;1.21E-07;-0.01788;-8.54E-03;-0.85349;3.64E-07;-1.36E-06;61212;1020.2;3610;-0.4109;
2.62E-06;-4.68E-08;-0.01788;-8.53E-03;-0.85344;-1.41E-07;5.27E-07;61222;1020.4;3620;-0.4686;
-6.54E-07;1.17E-08;-0.01788;-8.54E-03;-0.8538;3.52E-08;-1.32E-07;61232;1020.5;3630;-0.4274;
-1.34E-05;2.39E-07;-0.01788;-8.54E-03;-0.85421;7.21E-07;-2.69E-06;61242.012;1020.7;3640;-0.4146;
-4.29E-06;7.67E-08;-0.01788;-8.55E-03;-0.85476;2.31E-07;-8.63E-07;61252;1020.9;3650;-0.3744;
5.31E-06;-9.49E-08;-0.01788;-8.55E-03;-0.85463;-2.86E-07;1.07E-06;61262;1021;3660;-0.3887;
-1.14E-05;2.04E-07;-0.01788;-8.55E-03;-0.85518;6.15E-07;-2.30E-06;61272;1021.2;3670;-0.4106;
-1.75E-06;3.12E-08;-0.01788;-8.55E-03;-0.85532;9.40E-08;-3.51E-07;61282;1021.4;3680;-0.3682;
1.24E-05;-2.22E-07;-0.01788;-8.55E-03;-0.85526;-6.70E-07;2.50E-06;61292;1021.5;3690;-0.3642;
1.29E-05;-2.31E-07;-0.01788;-8.56E-03;-0.85584;-6.97E-07;2.60E-06;61302;1021.7;3700;-0.363;
1.38E-06;-2.47E-08;-0.01788;-8.56E-03;-0.8559;-7.44E-08;2.78E-07;61312;1021.9;3710;-0.3374;
4.44E-06;-7.93E-08;-0.01788;-8.56E-03;-0.8557;-2.39E-07;8.92E-07;61322.02;1022;3720;-0.3819;
-7.49E-06;1.34E-07;-0.01788;-8.56E-03;-0.85642;4.03E-07;-1.51E-06;61332.02;1022.2;3730;-0.413;
-1.31E-06;2.34E-08;-0.01788;-8.57E-03;-0.85668;7.05E-08;-2.63E-07;61342.012;1022.4;3740;-0.3584;
-5.89E-06;1.05E-07;-0.01788;-8.57E-03;-0.85688;3.17E-07;-1.19E-06;61352.012;1022.5;3750;-0.3358;
1.38E-06;-2.47E-08;-0.01788;-8.57E-03;-0.85661;-7.44E-08;2.78E-07;61362.02;1022.7;3760;-0.368;
-7.13E-06;1.27E-07;-0.01788;-8.57E-03;-0.85676;3.84E-07;-1.43E-06;61372.012;1022.9;3770;-0.3576;
-1.30E-05;2.33E-07;-0.01788;-8.57E-03;-0.85741;7.01E-07;-2.62E-06;61382.012;1023;3780;-0.3518;
3.64E-07;-6.50E-09;-0.01788;-8.58E-03;-0.8575;-1.96E-08;7.32E-08;61392.012;1023.2;3790;-0.3714;
-1.84E-05;3.29E-07;-0.01788;-8.58E-03;-0.85811;9.91E-07;-3.70E-06;61402.012;1023.4;3800;-0.3246;
2.62E-06;-4.68E-08;-0.01788;-8.58E-03;-0.85777;-1.41E-07;5.27E-07;61412.012;1023.5;3810;-0.3219;
-9.45E-06;1.69E-07;-0.01788;-8.58E-03;-0.85823;5.09E-07;-1.90E-06;61422.012;1023.7;3820;-0.357;
-1.54E-05;2.76E-07;-0.01788;-8.58E-03;-0.85789;8.30E-07;-3.10E-06;61432.012;1023.9;3830;-0.3514;
-4.51E-06;8.06E-08;-0.01788;-8.59E-03;-0.85857;2.43E-07;-9.07E-07;61442.012;1024;3840;-0.3115;
-3.20E-06;5.72E-08;-0.01788;-8.59E-03;-0.85871;1.72E-07;-6.44E-07;61452.012;1024.2;3850;-0.3055;
6.33E-06;-1.13E-07;-0.01788;-8.59E-03;-0.85894;-3.41E-07;1.27E-06;61462.012;1024.4;3860;-0.2982;
-2.98E-06;5.33E-08;-0.01788;-8.59E-03;-0.85889;1.61E-07;-6.00E-07;61472.012;1024.5;3870;-0.3223;
-2.55E-06;4.55E-08;-0.01788;-8.59E-03;-0.85901;1.37E-07;-5.12E-07;61482.012;1024.7;3880;-0.3464;
-4.36E-06;7.80E-08;-0.01788;-8.60E-03;-0.85955;2.35E-07;-8.78E-07;61492.012;1024.9;3890;-0.3337;
6.69E-06;-1.20E-07;-0.01788;-8.59E-03;-0.85917;-3.60E-07;1.35E-06;61502.012;1025;3900;-0.286;
9.89E-06;-1.77E-07;-0.01788;-8.60E-03;-0.8596;-5.33E-07;1.99E-06;61512.012;1025.2;3910;-0.2926;
7.42E-06;-1.33E-07;-0.01788;-8.60E-03;-0.85973;-3.99E-07;1.49E-06;61522.012;1025.4;3920;-0.2485;
8.73E-06;-1.56E-07;-0.01788;-8.60E-03;-0.86013;-4.70E-07;1.76E-06;61532.02;1025.5;3930;-0.2733;
6.83E-06;-1.22E-07;-0.01788;-8.60E-03;-0.86005;-3.68E-07;1.38E-06;61542.012;1025.7;3940;-0.2747;
1.45E-07;-2.60E-09;-0.01788;-8.60E-03;-0.85994;-7.83E-09;2.93E-08;61552.012;1025.9;3950;-0.222;
1.81E-05;-3.24E-07;-0.01788;-8.61E-03;-0.86054;-9.75E-07;3.64E-06;61562.012;1026;3960;-0.2375;
2.11E-06;-3.77E-08;-0.01787;-8.61E-03;-0.86066;-1.14E-07;4.24E-07;61572.012;1026.2;3970;-0.2313;
7.34E-06;-1.31E-07;-0.01788;-8.61E-03;-0.86047;-3.96E-07;1.48E-06;61582.012;1026.4;3980;-0.2271;
-2.84E-06;5.07E-08;-0.01787;-8.61E-03;-0.86047;1.53E-07;-5.71E-07;61592.012;1026.5;3990;-0.2428;
-9.23E-06;1.65E-07;-0.01788;-8.61E-03;-0.86138;4.97E-07;-1.86E-06;61602.012;1026.7;4000;-0.2413;
3.64E-06;-6.50E-08;-0.01788;-8.61E-03;-0.86099;-1.96E-07;7.32E-07;61612.012;1026.9;4010;-0.1477;
1.13E-05;-2.01E-07;-0.01788;-8.61E-03;-0.86079;-6.07E-07;2.27E-06;61622.012;1027;4020;-0.2039;
8.00E-06;-1.43E-07;-0.01788;-8.61E-03;-0.86133;-4.31E-07;1.61E-06;61632.012;1027.2;4030;-0.2305;
6.83E-06;-1.22E-07;-0.01788;-8.62E-03;-0.86188;-3.68E-07;1.38E-06;61642.012;1027.4;4040;-0.2519;
1.31E-06;-2.34E-08;-0.01788;-8.62E-03;-0.86159;-7.05E-08;2.63E-07;61652.012;1027.5;4050;-0.1838;
1.57E-05;-2.81E-07;-0.01788;-8.62E-03;-0.86179;-8.46E-07;3.16E-06;61662;1027.7;4060;-0.1481;
1.08E-05;-1.94E-07;-0.01788;-8.62E-03;-0.86169;-5.84E-07;2.18E-06;61672;1027.9;4070;-0.1765;
-4.29E-06;7.67E-08;-0.01788;-8.62E-03;-0.86221;2.31E-07;-8.63E-07;61681.988;1028;4080;-0.1987;
2.69E-06;-4.81E-08;-0.01788;-8.63E-03;-0.86248;-1.45E-07;5.41E-07;61691.988;1028.2;4090;-0.1867;
8.00E-06;-1.43E-07;-0.01788;-8.62E-03;-0.86236;-4.31E-07;1.61E-06;61701.992;1028.4;4100;-0.151;
-1.20E-05;2.14E-07;-0.01788;-8.63E-03;-0.8627;6.46E-07;-2.41E-06;61711.992;1028.5;4110;-0.2064;
5.45E-06;-9.75E-08;-0.01788;-8.63E-03;-0.86256;-2.94E-07;1.10E-06;61721.992;1028.7;4120;-0.2029;
3.13E-06;-5.59E-08;-0.01788;-8.63E-03;-0.86279;-1.68E-07;6.29E-07;61731.992;1028.9;4130;-0.2143;
-1.39E-05;2.48E-07;-0.01788;-8.63E-03;-0.86291;7.48E-07;-2.79E-06;61741.992;1029;4140;-0.2207;
-5.02E-06;8.97E-08;-0.01788;-8.63E-03;-0.86277;2.70E-07;-1.01E-06;61751.992;1029.2;4150;-0.1774;
-1.33E-05;2.38E-07;-0.01788;-8.64E-03;-0.86371;7.17E-07;-2.68E-06;61761.992;1029.4;4160;-0.1462;
6.33E-06;-1.13E-07;-0.01788;-8.64E-03;-0.86356;-3.41E-07;1.27E-06;61772;1029.5;4170;-0.1732;
-3.20E-06;5.72E-08;-0.01788;-8.64E-03;-0.86379;1.72E-07;-6.44E-07;61781.992;1029.7;4180;-0.1948;
3.05E-06;-5.46E-08;-0.01788;-8.63E-03;-0.86321;-1.65E-07;6.14E-07;61792;1029.9;4190;-0.1807;
4.36E-06;-7.80E-08;-0.01788;-8.64E-03;-0.86373;-2.35E-07;8.78E-07;61802;1030;4200;-0.1935;
-6.54E-06;1.17E-07;-0.01788;-8.64E-03;-0.86399;3.52E-07;-1.32E-06;61811.992;1030.2;4210;-0.1898;
3.93E-06;-7.02E-08;-0.01788;-8.65E-03;-0.8648;-2.12E-07;7.90E-07;61822.008;1030.4;4220;-0.1419;
-6.04E-06;1.08E-07;-0.01788;-8.65E-03;-0.86493;3.25E-07;-1.21E-06;61832;1030.5;4230;-0.144;
-8.14E-06;1.46E-07;-0.01788;-8.65E-03;-0.86483;4.39E-07;-1.64E-06;61842;1030.7;4240;-0.1427;
1.04E-05;-1.86E-07;-0.01788;-8.65E-03;-0.86473;-5.60E-07;2.09E-06;61852;1030.9;4250;-0.1892;
-1.45E-07;2.60E-09;-0.01788;-8.65E-03;-0.86501;7.83E-09;-2.93E-08;61862;1031;4260;-0.1832;
-4.80E-06;8.58E-08;-0.01788;-8.65E-03;-0.86486;2.58E-07;-9.66E-07;61872;1031.2;4270;-0.1244;
7.27E-08;-1.30E-09;-0.01788;-8.65E-03;-0.86511;-3.92E-09;1.46E-08;61882;1031.4;4280;-0.1053;
-2.18E-07;3.90E-09;-0.01788;-8.66E-03;-0.86563;1.17E-08;-4.39E-08;61892.008;1031.5;4290;-0.09335;
-1.60E-06;2.86E-08;-0.01788;-8.66E-03;-0.86574;8.62E-08;-3.22E-07;61902;1031.7;4300;-0.1209;
-7.71E-06;1.38E-07;-0.01788;-8.66E-03;-0.86554;4.15E-07;-1.55E-06;61912;1031.9;4310;-0.07211;
2.11E-06;-3.77E-08;-0.01787;-8.66E-03;-0.86631;-1.14E-07;4.24E-07;61922;1032;4320;-0.1041;
5.53E-06;-9.88E-08;-0.01788;-8.66E-03;-0.86595;-2.98E-07;1.11E-06;61932;1032.2;4330;-0.1597;
-1.03E-05;1.83E-07;-0.01788;-8.66E-03;-0.86606;5.52E-07;-2.06E-06;61942;1032.4;4340;-0.1412;
-6.98E-06;1.25E-07;-0.01788;-8.66E-03;-0.86623;3.76E-07;-1.40E-06;61952;1032.5;4350;-0.08603;
-2.76E-06;4.94E-08;-0.01788;-8.67E-03;-0.8668;1.49E-07;-5.56E-07;61962;1032.7;4360;-0.1248;
1.75E-06;-3.12E-08;-0.01788;-8.67E-03;-0.86663;-9.40E-08;3.51E-07;61972;1032.9;4370;-0.1149;
3.41E-05;-6.10E-07;-0.01788;-8.66E-03;-0.86631;-1.84E-06;6.86E-06;61982;1033;4380;-0.1263;
-1.01E-05;1.81E-07;-0.01787;-8.66E-03;-0.86633;5.44E-07;-2.03E-06;61992;1033.2;4390;-0.06325;
-7.93E-06;1.42E-07;-0.01788;-8.67E-03;-0.86654;4.27E-07;-1.60E-06;62002;1033.4;4400;-0.1049;
-1.27E-05;2.26E-07;-0.01788;-8.67E-03;-0.86667;6.81E-07;-2.55E-06;62012;1033.5;4410;-0.09199;
1.96E-06;-3.51E-08;-0.01788;-8.67E-03;-0.86687;-1.06E-07;3.95E-07;62022;1033.7;4420;-0.1016;
4.07E-06;-7.28E-08;-0.01788;-8.67E-03;-0.86738;-2.19E-07;8.19E-07;62032;1033.9;4430;-0.1306;
2.69E-06;-4.81E-08;-0.01788;-8.68E-03;-0.86746;-1.45E-07;5.41E-07;62042;1034;4440;-0.1143;
3.93E-06;-7.02E-08;-0.01788;-8.68E-03;-0.86779;-2.12E-07;7.90E-07;62052;1034.2;4450;-0.08444;
-7.27E-08;1.30E-09;-0.01788;-8.67E-03;-0.86707;3.92E-09;-1.46E-08;62062;1034.4;4460;-0.1027;
-9.45E-07;1.69E-08;-0.01788;-8.68E-03;-0.86789;5.09E-08;-1.90E-07;62072;1034.5;4470;-0.09815;
1.21E-05;-2.17E-07;-0.01788;-8.68E-03;-0.86805;-6.54E-07;2.44E-06;62082;1034.7;4480;-0.08636;
-1.96E-06;3.51E-08;-0.01788;-8.68E-03;-0.86823;1.06E-07;-3.95E-07;62092;1034.9;4490;-0.1026;
-1.96E-06;3.51E-08;-0.01788;-8.68E-03;-0.86774;1.06E-07;-3.95E-07;62102;1035;4500;-0.05784;
-8.14E-06;1.46E-07;-0.01788;-8.68E-03;-0.86827;4.39E-07;-1.64E-06;62112.008;1035.2;4510;-0.08523;
4.00E-06;-7.15E-08;-0.01788;-8.68E-03;-0.86822;-2.15E-07;8.05E-07;62122;1035.4;4520;-0.05514;
-7.42E-06;1.33E-07;-0.01788;-8.68E-03;-0.86785;3.99E-07;-1.49E-06;62132;1035.5;4530;-0.03181;
1.82E-06;-3.25E-08;-0.01788;-8.68E-03;-0.86824;-9.79E-08;3.66E-07;62142;1035.7;4540;-5.38E-03;
2.25E-06;-4.03E-08;-0.01788;-8.68E-03;-0.86804;-1.21E-07;4.54E-07;62152;1035.9;4550;-1.17E-03;
-1.09E-06;1.95E-08;-0.01788;-8.69E-03;-0.86873;5.87E-08;-2.19E-07;62162;1036;4560;0.0114;
-5.82E-06;1.04E-07;-0.01788;-8.68E-03;-0.86836;3.13E-07;-1.17E-06;62172;1036.2;4570;5.05E-03;
-6.62E-06;1.18E-07;-0.01787;-8.69E-03;-0.86886;3.56E-07;-1.33E-06;62182;1036.4;4580;-0.05415;
8.73E-06;-1.56E-07;-0.01788;-8.69E-03;-0.86871;-4.70E-07;1.76E-06;62191.992;1036.5;4590;-9.86E-03;
1.42E-05;-2.53E-07;-0.01788;-8.69E-03;-0.86885;-7.64E-07;2.85E-06;62201.992;1036.7;4600;0.01374;
8.14E-06;-1.46E-07;-0.01788;-8.70E-03;-0.86946;-4.39E-07;1.64E-06;62211.992;1036.9;4610;-1.30E-03;
-1.60E-06;2.86E-08;-0.01788;-8.69E-03;-0.86939;8.62E-08;-3.22E-07;62221.992;1037;4620;0.01876;
8.22E-06;-1.47E-07;-0.01788;-8.69E-03;-0.86881;-4.43E-07;1.65E-06;62231.992;1037.2;4630;9.66E-03;
-1.78E-05;3.18E-07;-0.01788;-8.70E-03;-0.86962;9.59E-07;-3.58E-06;62242.008;1037.4;4640;5.04E-03;
-4.58E-06;8.19E-08;-0.01788;-8.69E-03;-0.86942;2.47E-07;-9.22E-07;62252.008;1037.5;4650;-0.03101;
1.01E-05;-1.81E-07;-0.01787;-8.70E-03;-0.86967;-5.44E-07;2.03E-06;62262.008;1037.7;4660;-0.02659;
-7.63E-06;1.37E-07;-0.01788;-8.70E-03;-0.87005;4.11E-07;-1.54E-06;62272.008;1037.9;4670;-0.04068;
1.04E-05;-1.86E-07;-0.01788;-8.69E-03;-0.8693;-5.60E-07;2.09E-06;62282.008;1038;4680;0.02066;
-1.02E-06;1.82E-08;-0.01787;-8.70E-03;-0.86957;5.48E-08;-2.05E-07;62292;1038.2;4690;-0.02524;
-5.38E-06;9.62E-08;-0.01788;-8.70E-03;-0.87002;2.90E-07;-1.08E-06;62302;1038.4;4700;-0.03564;
7.27E-07;-1.30E-08;-0.01788;-8.70E-03;-0.86968;-3.92E-08;1.46E-07;62312;1038.5;4710;-0.04067;
-4.94E-06;8.84E-08;-0.01788;-8.71E-03;-0.87082;2.66E-07;-9.95E-07;62322.008;1038.7;4720;0.04223;
2.33E-06;-4.16E-08;-0.01788;-8.70E-03;-0.87016;-1.25E-07;4.68E-07;62332;1038.9;4730;0.02354;
1.38E-05;-2.47E-07;-0.01788;-8.71E-03;-0.87055;-7.44E-07;2.78E-06;62342;1039;4740;0.02472;
1.19E-05;-2.13E-07;-0.01788;-8.70E-03;-0.87038;-6.42E-07;2.40E-06;62352.02;1039.2;4750;0.02261;
4.07E-06;-7.28E-08;-0.01788;-8.71E-03;-0.87078;-2.19E-07;8.19E-07;62362;1039.4;4760;0.03745;
-1.03E-05;1.85E-07;-0.01788;-8.71E-03;-0.87103;5.56E-07;-2.08E-06;62372;1039.5;4770;0.01488;
-8.00E-06;1.43E-07;-0.01788;-8.72E-03;-0.87152;4.31E-07;-1.61E-06;62382;1039.7;4780;0.02876;
7.27E-08;-1.30E-09;-0.01788;-8.71E-03;-0.87133;-3.92E-09;1.46E-08;62392;1039.9;4790;0.04691;
-1.60E-06;2.86E-08;-0.01788;-8.71E-03;-0.87083;8.62E-08;-3.22E-07;62402.008;1040;4800;0.02049;
-2.84E-06;5.07E-08;-0.01787;-8.72E-03;-0.87154;1.53E-07;-5.71E-07;62412;1040.2;4810;0.02738;
-6.47E-06;1.16E-07;-0.01788;-8.71E-03;-0.87131;3.49E-07;-1.30E-06;62422;1040.4;4820;-0.01212;
7.78E-06;-1.39E-07;-0.01788;-8.71E-03;-0.87097;-4.19E-07;1.57E-06;62432;1040.5;4830;-0.02021;
-3.78E-06;6.76E-08;-0.01788;-8.71E-03;-0.87129;2.04E-07;-7.61E-07;62442;1040.7;4840;2.26E-04;
-5.96E-06;1.07E-07;-0.01788;-8.72E-03;-0.87178;3.21E-07;-1.20E-06;62452;1040.9;4850;-6.69E-03;
-1.89E-06;3.38E-08;-0.01788;-8.72E-03;-0.87206;1.02E-07;-3.80E-07;62462;1041;4860;-3.59E-04;
-1.13E-05;2.01E-07;-0.01788;-8.72E-03;-0.87183;6.07E-07;-2.27E-06;62472;1041.2;4870;0.04455;
1.82E-06;-3.25E-08;-0.01788;-8.72E-03;-0.87216;-9.79E-08;3.66E-07;62482;1041.4;4880;0.02244;
-8.29E-06;1.48E-07;-0.01788;-8.72E-03;-0.87181;4.46E-07;-1.67E-06;62492;1041.5;4890;0.02355;
8.51E-06;-1.52E-07;-0.01788;-8.72E-03;-0.8722;-4.58E-07;1.71E-06;62502;1041.7;4900;0.07464;
1.00E-05;-1.79E-07;-0.01788;-8.72E-03;-0.87239;-5.40E-07;2.02E-06;62512;1041.9;4910;-0.01172;
8.94E-06;-1.60E-07;-0.01788;-8.73E-03;-0.87265;-4.82E-07;1.80E-06;62522;1042;4920;0.03378;
7.27E-08;-1.30E-09;-0.01788;-8.73E-03;-0.87284;-3.92E-09;1.46E-08;62532;1042.2;4930;0.02818;
-1.60E-06;2.86E-08;-0.01788;-8.73E-03;-0.87302;8.62E-08;-3.22E-07;62542;1042.4;4940;1.01E-03;
1.31E-05;-2.34E-07;-0.01788;-8.72E-03;-0.8724;-7.05E-07;2.63E-06;62552;1042.5;4950;0.02551;
