;SAV20-74;;;;;;;;;;SAV20-42;;;;;;;;;;SAV11-84;;;;;;;;;;SAV11-44;;;;;;;;;;SAV11-8;;;;;;;;;;SA7CC-320;;;;;;;;;;SA7CC-247;;;;;;;;;;SA7CC-136;;;;;;;;;;SA7CC-065;;;;;;;;;;SA7CC-023;;;;;;;;;;SA7CC-006;;;;;;;;;;HTW-47834;;;;;;;;;;HTW-48050;;;;;;;;;;PK3;;;;;;;;
age [Ma];T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km];;T_mean;T Lo [°C];T Hi [°C];z (t, T_mean) [km];z (TLo) [km];z (THi) [km];TG [°C/km];TG_min [°C/km];TG_max [°C/km]
38,9;332,7173727;289,7058824;375,728863;11,90959172;10,36999886;13,44918457;27,90818412;24,30039959;31,51596865;;334,5608664;291,561086;377,5606469;11,97557943;10,43640573;13,51475313;28,06281555;24,45601323;31,66961787;;332,4043375;289,3661972;375,4424779;11,89838665;10,35783986;13,43893344;27,88192687;24,27190695;31,4919468;;332,5575012;289,8182665;375,2967359;11,90386913;10,37402165;13,43371661;27,89477417;24,30982632;31,47972203;;321,3984302;279,962039;362,8348214;11,92185673;10,3848277;13,45888577;26,9587563;23,48309038;30,43442222;;119,9429116;90,8040201;149,081803;5,384415383;4,076327282;6,692503484;21,66403708;16,40098305;26,92709112;;126,7185058;96,13508443;157,3019272;5,688581869;4,315646675;7,061517063;22,887842;17,36387759;28,41180642;;296,818;257,956;335,68;5,536498626;4,811611963;6,261385289;53,61113947;46,59190175;60,63037719;;296,818;257,956;335,68;5,536498626;4,811611963;6,261385289;53,61113947;46,59190175;60,63037719;;1095,06063;860,2;1329,92126;862,3691385;677,4144853;1047,323792;1,172106882;0,920721933;1,423491831;;1133,82874;880,1574803;1387,5;892,8993402;693,1311631;1092,667517;1,213602638;0,942083581;1,485121695;;1387,337662;964,6753247;1810;1092,539675;759,6896519;1425,389698;1,484947935;1,03254793;1,937347941;;1129,206557;875,2272727;1383,185841;889,2593332;689,2485846;1089,270082;1,208655247;0,936806494;1,480504;;167,975;102,57;233,38;4,47247631;2,731012919;6,213939701;37,55749351;22,93360387;52,18138316
39;332,8617161;289,7759104;375,9475219;11,92148188;10,37835863;13,46460513;27,8925818;24,28215049;31,50301311;;334,6958813;291,6289593;377,7628032;11,98717272;10,4447258;13,52961965;28,04627807;24,43742915;31,65512698;;332,5501683;289,4366197;375,6637168;11,91032376;10,3662069;13,45444062;27,86647525;24,25371919;31,4792313;;332,7037259;289,888164;375,5192878;11,91582345;10,38237901;13,44926788;27,87934281;24,29155694;31,46712868;;321,6065134;280,0433839;363,1696429;11,93370045;10,39143711;13,4759638;26,94943741;23,46660075;30,43227407;;120,0285757;90,86683417;149,1903172;5,389258702;4,079902423;6,698614981;21,65774561;16,39585213;26,91963908;;126,8350033;96,22889306;157,4411135;5,694865921;4,32065778;7,069074061;22,88588546;17,36337263;28,40839829;;295,98;257,16;334,8;5,542062311;4,815179215;6,268945408;53,40611191;46,40149922;60,4107246;;295,98;257,16;334,8;5,542062311;4,815179215;6,268945408;53,40611191;46,40149922;60,4107246;;1099,519685;864;1335,03937;913,1891303;717,5818854;1108,796375;1,110351536;0,872511643;1,348191429;;1138,97462;884,6456693;1393,303571;945,9578188;734,7288278;1157,18681;1,150195159;0,893360702;1,407029617;;1396,455628;972,0779221;1820,833333;1159,804702;807,344338;1512,265065;1,410212725;0,981654288;1,838771162;;1134,241754;879,5454545;1388,938053;942,0270095;730,4929231;1153,561096;1,145415667;0,888210243;1,402621092;;168,05;102,7;233,4;4,480081579;2,737901685;6,222261474;37,51047766;22,92368971;52,09726561
39,1;333,0060596;289,8459384;376,1661808;11,93340851;10,38674789;13,48006912;27,87692542;24,2638636;31,48998723;;334,8308961;291,6968326;377,9649596;11,99880227;10,45307544;13,5445291;28,02968789;24,41880744;31,64056835;;332,695999;289,5070423;375,8849558;11,92229736;10,37460341;13,46999131;27,85096933;24,2354936;31,46644505;;332,8499506;289,9580615;375,7418398;11,92781428;10,39076587;13,46486269;27,86385707;24,27324976;31,45446439;;321,8145966;280,1247289;363,5044643;11,94558061;10,39807567;13,49308554;26,94005484;23,4500723;30,43003738;;120,1142398;90,92964824;149,2988314;5,394122048;4,083492691;6,704751404;21,65138553;16,39067002;26,91210103;;126,9515007;96,32270169;157,5802998;5,701171569;4,325685361;7,076657777;22,88384699;17,36280355;28,40489044;;295,142;256,364;333,92;5,547646809;4,818754791;6,276538826;53,20129601;46,21130523;60,19128678;;295,142;256,364;333,92;5,547646809;4,818754791;6,276538826;53,20129601;46,21130523;60,19128678;;1103,97874;867,8;1340,15748;966,6147472;759,8228545;1173,40664;1,052264977;0,827149576;1,277380378;;1144,120501;889,1338583;1399,107143;1001,761817;778,5022196;1225,021414;1,090526374;0,847484091;1,333568657;;1405,573593;979,4805195;1831,666667;1230,683268;857,6073798;1603,759155;1,339732198;0,933598636;1,745865761;;1139,276951;883,8636364;1394,690265;997,5209321;773,887752;1221,154112;1,085909711;0,842460742;1,329358679;;168,125;102,83;233,42;4,48770372;2,744806385;6,230601055;37,46348032;22,91372301;52,01323763
39,2;333,150403;289,9159664;376,3848397;11,94537207;10,39516704;13,4955771;27,86121414;24,2455382;31,47689008;;334,9659109;291,7647059;378,1671159;12,01046855;10,46145506;13,55948203;28,01304422;24,40014743;31,62594102;;332,8418297;289,5774648;376,1061947;11,93430793;10,38302979;13,48558607;27,8354083;24,21722947;31,45358713;;332,9961753;290,027959;375,9643917;11,93984211;10,39918262;13,48050161;27,84831615;24,25490409;31,44172821;;322,0226797;280,2060738;363,8392857;11,95749766;10,40474378;13,51025155;26,93060779;23,43350437;30,42771121;;120,1999039;90,99246231;149,4073456;5,399005409;4,087098077;6,710912742;21,64495713;16,38543694;26,90447733;;127,0679982;96,41651032;157,7194861;5,707498818;4,330729424;7,084268211;22,88172689;17,36217055;28,40128322;;294,304;255,568;333,04;5,553252113;4,822338589;6,284165638;52,99669347;46,02132134;59,97206559;;294,304;255,568;333,04;5,553252113;4,822338589;6,284165638;52,99669347;46,02132134;59,97206559;;1108,437795;871,6;1345,275591;1022,75898;804,228014;1241,289945;0,997605956;0,784449389;1,210762523;;1149,266381;893,6220472;1404,910714;1060,431642;824,5478251;1296,315458;1,034352122;0,804269468;1,264434776;;1414,691558;986,8831169;1842,5;1305,340274;910,6001023;1700,080445;1,273237641;0,888205436;1,658269847;;1144,312148;888,1818182;1400,442478;1055,860356;819,5281089;1292,192603;1,02989326;0,799373204;1,260413315;;168,2;102,96;233,44;4,495342571;2,751726939;6,238958203;37,41650327;22,90370497;51,92930156
39,3;333,2947465;289,9859944;376,6034985;11,95737305;10,40361647;13,51112963;27,84544717;24,22717361;31,46372072;;335,1009257;291,8325792;378,3692722;12,02217203;10,46986505;13,57447901;27,99634624;24,38144841;31,61124408;;332,9876605;289,6478873;376,3274336;11,94635595;10,39148645;13,50122545;27,81979136;24,19892611;31,4406566;;333,1424;290,0978565;376,1869436;11,95190743;10,40762967;13,49618519;27,83271923;24,23651924;31,42891922;;322,2307629;280,2874187;364,1741071;11,96945211;10,41144181;13,52746242;26,92109545;23,41689628;30,42529463;;120,2855681;91,05527638;149,5158598;5,403908753;4,090718553;6,717098952;21,63846082;16,38015318;26,89676846;;127,1844957;96,51031895;157,8586724;5,713847641;4,335789951;7,09190533;22,87952554;17,36147394;28,39757714;;293,466;254,772;332,16;5,558878197;4,825930486;6,291825908;52,79230622;45,83154928;59,75306316;;293,466;254,772;332,16;5,558878197;4,825930486;6,291825908;52,79230622;45,83154928;59,75306316;;1112,89685;875,4;1350,393701;1081,7389;850,8912871;1312,586514;0,946150445;0,744237976;1,148062914;;1154,412261;898,1102362;1410,714286;1122,091997;872,9657012;1371,218294;0,981445562;0,763545516;1,199345608;;1423,809524;994,2857143;1853,333333;1383,946902;966,4485391;1801,445265;1,210478774;0,84531093;1,575646618;;1149,347345;892,5;1406,19469;1117,168885;867,5125357;1366,825234;0,977139527;0,758775867;1,195503188;;168,275;103,09;233,46;4,502997958;2,758663256;6,247332659;37,36954837;22,89363685;51,84545989
39,4;333,4390899;290,0560224;376,8221574;11,96941193;10,4120966;13,52672726;27,82962369;24,20876915;31,45047823;;335,2359405;291,9004525;378,5714286;12,0339132;10,47830583;13,58952058;27,97959314;24,36270969;31,59647658;;333,1334912;289,7183099;376,5486726;11,9584419;10,39997379;13,51691002;27,80411769;24,18058285;31,42765253;;333,2886248;290,167754;376,4094955;11,96401071;10,41610741;13,511914;27,81706551;24,21809453;31,41603648;;322,4388461;280,3687636;364,5089286;11,98144444;10,41817015;13,54471872;26,91151704;23,40024736;30,42278671;;120,3712322;91,11809045;149,624374;5,408832018;4,094354075;6,723309962;21,63189709;16,37481913;26,88897505;;127,3009931;96,60412758;157,9978587;5,720217987;4,340866906;7,099569068;22,87724344;17,36071408;28,3937728;;292,628;253,976;331,28;5,564525003;4,829530332;6,299519673;52,58813643;45,64199098;59,53428187;;292,628;253,976;331,28;5,564525003;4,829530332;6,299519673;52,58813643;45,64199098;59,53428187;;1117,355906;879,2;1355,511811;1143,675784;899,909997;1387,441572;0,897690336;0,706354475;1,089026198;;1159,558141;902,5984252;1416,517857;1186,872115;923,8595838;1449,884646;0,931595862;0,725152908;1,138038816;;1432,927489;1001,688312;1864,166667;1466,680815;1025,283582;1908,078047;1,151222411;0,804762308;1,497682514;;1154,382542;896,8181818;1411,946903;1181,574602;917,9431839;1445,20602;0,927437755;0,720509026;1,134366484;;168,35;103,22;233,48;4,510669692;2,76561524;6,255724144;37,32261759;22,88351998;51,76171521
39,5;333,5834334;290,1260504;377,0408163;11,9814892;10,42060784;13,54237057;27,81374289;24,19032412;31,43716167;;335,3709553;291,9683258;378,7735849;12,04569256;10,4867778;13,60460732;27,9627841;24,34393059;31,58163761;;333,2793219;289,7887324;376,7699115;11,97056628;10,40849221;13,53264034;27,78838649;24,16219899;31,41457399;;333,4348495;290,2376514;376,6320475;11,97615244;10,42461627;13,52768861;27,80135416;24,19962926;31,40307907;;322,6469292;280,4501085;364,84375;11,99347512;10,42492921;13,56202103;26,90187173;23,38355695;30,42018651;;120,4568963;91,18090452;149,7328881;5,413775122;4,098004577;6,729545667;21,62526652;16,36943523;26,88109782;;127,4174906;96,69793621;158,137045;5,72660978;4,345960234;7,107259326;22,8748812;17,35989143;28,38987097;;291,79;253,18;330,4;5,570192451;4,833137958;6,307246944;52,38418646;45,45264858;59,31572435;;291,79;253,18;330,4;5,570192451;4,833137958;6,307246944;52,38418646;45,45264858;59,31572435;;1121,814961;883;1360,629921;1208,695232;951,3849678;1466,005497;0,852032231;0,670649337;1,033415125;;1164,704021;907,0866142;1422,321429;1254,905887;977,336998;1532,474775;0,884606999;0,688943416;1,080270582;;1442,045455;1009,090909;1875;1553,726351;1087,241135;2020,211568;1,095251221;0,76641693;1,424085512;;1159,417739;901,1363636;1417,699115;1249,210202;970,9259233;1527,494481;0,880592003;0,684424128;1,076759878;;168,425;103,35;233,5;4,518357571;2,772582781;6,26413236;37,27571299;22,87335572;51,67807026
39,6;333,7277768;290,1960784;377,2594752;11,99360535;10,42915059;13,55806012;27,79780397;24,17183783;31,42377011;;335,5059702;292,0361991;378,9757412;12,05751058;10,49528138;13,61973978;27,94591832;24,3251104;31,56672623;;333,4251527;289,8591549;376,9911504;11,98272956;10,41704213;13,54841699;27,77259694;24,14377384;31,40142004;;333,5810742;290,3075489;376,8545994;11,98833311;10,43315665;13,54350958;27,7855844;24,18112275;31,39004605;;322,8550124;280,5314534;365,1785714;12,00554465;10,43171938;13,57936992;26,89215873;23,36682437;30,41749309;;120,5425605;91,24371859;149,8414023;5,418737954;4,101669975;6,735805933;21,61856982;16,364002;26,87313763;;127,5339881;96,79174484;158,2762313;5,733022916;4,351069858;7,114975974;22,87243953;17,35900652;28,38587253;;290,952;252,384;329,52;5,575880435;4,836753168;6,315007702;52,18045892;45,26352438;59,09739347;;290,952;252,384;329,52;5,575880435;4,836753168;6,315007702;52,18045892;45,26352438;59,09739347;;1126,274016;886,8;1365,748031;1276,927298;1005,420628;1548,433968;0,808996337;0,636983489;0,981009186;;1169,849902;911,5748031;1428,125;1326,332005;1033,509372;1619,154639;0,840296653;0,654779092;1,025814214;;1451,16342;1016,493506;1885,833333;1645,274737;1152,462268;2138,087205;1,042362582;0,730141611;1,354583554;;1164,452936;905,4545455;1423,451327;1320,213128;1026,570453;1613,855804;0,836420043;0,650382945;1,022457141;;168,5;103,48;233,52;4,526061379;2,779565765;6,272556992;37,22883671;22,86314554;51,59452788
39,7;333,8721203;290,2661064;377,4781341;12,00576087;10,43772526;13,57379649;27,78180613;24,15330962;31,41030263;;335,640985;292,1040724;379,1778976;12,06936776;10,50381697;13,63491855;27,92899498;24,30624846;31,55174151;;333,5709834;289,9295775;377,2123894;11,99493224;10,42562396;13,56424053;27,75674825;24,12530673;31,38818977;;333,7272989;290,3774464;377,0771513;12,00055322;10,44172895;13,55937748;27,7697554;24,16257432;31,37693649;;323,0630956;280,6127983;365,5133929;12,01765352;10,43854105;13,596766;26,88237724;23,35004897;30,41470551;;120,6282246;91,30653266;149,9499165;5,423720381;4,105350168;6,742090594;21,61180775;16,35852005;26,86509546;;127,6504855;96,88555347;158,4154176;5,739457264;4,356195681;7,122718847;22,86991922;17,35805996;28,38177849;;290,114;251,588;328,64;5,581588823;4,840375744;6,322801901;51,9769566;45,07462087;58,87929234;;290,114;251,588;328,64;5,581588823;4,840375744;6,322801901;51,9769566;45,07462087;58,87929234;;1130,733071;890,6;1370,866142;1348,506616;1062,125114;1634,888118;0,768415445;0,60522754;0,931603349;;1174,995782;916,0629921;1433,928571;1401,294104;1092,492152;1710,096056;0,79849518;0,622531497;0,974458862;;1460,281385;1023,896104;1896,666667;1741,524291;1221,093382;2261,955199;0,992367517;0,695811948;1,288923087;;1169,488134;909,7727273;1429,20354;1394,72571;1084,990413;1704,461007;0,794752332;0,618256804;0,971247859;;168,575;103,61;233,54;4,533780885;2,786564066;6,280997703;37,18199099;22,85289092;51,51109106
39,8;334,0164637;290,3361345;377,696793;12,01795625;10,44633227;13,58958024;27,76574854;24,13473879;31,3967583;;335,7759998;292,1719457;379,3800539;12,08126459;10,512385;13,65014419;27,9120133;24,28734406;31,53668254;;333,7168142;290;377,4336283;12,00717482;10,43423811;13,58011154;27,74083961;24,10679698;31,37488224;;333,8735236;290,4473439;377,2997033;12,01281325;10,4503336;13,5752929;27,75386637;24,14398328;31,36374947;;323,2711787;280,6941432;365,8482143;12,02980223;10,44539461;13,61420984;26,87252646;23,33323007;30,41182285;;120,7138887;91,36934673;150,0584307;5,428722244;4,109045034;6,748399453;21,60498122;16,35299004;26,8569724;;127,766983;96,9793621;158,5546039;5,745912669;4,361337587;7,13048775;22,86732121;17,35705244;28,37758998;;289,276;250,792;327,76;5,587317456;4,844005446;6,330629466;51,7736825;44,8859407;58,6614243;;289,276;250,792;327,76;5,587317456;4,844005446;6,330629466;51,7736825;44,8859407;58,6614243;;1135,192126;894,4;1375,984252;1423,572535;1121,610383;1725,534687;0,730133983;0,575261067;0,885006898;;1180,141662;920,5511811;1439,732143;1479,940901;1154,404923;1805,476879;0,759044669;0,59208101;0,926008329;;1469,399351;1031,298701;1907,5;1842,680645;1293,286372;2392,074917;0,945089713;0,663311708;1,226867717;;1174,523331;914,0909091;1434,955752;1472,895307;1146,303505;1799,48711;0,755431065;0,587925886;0,922936245;;168,65;103,74;233,56;4,541515845;2,79357755;6,28945414;37,13517816;22,84259343;51,42776288
39,9;334,1608072;290,4061625;377,9154519;12,03019199;10,45497202;13,60541196;27,74963043;24,11612466;31,3831362;;335,9110146;292,239819;379,5822102;12,09320157;10,52098587;13,66541727;27,89497246;24,26839653;31,52154838;;333,8626449;290,0704225;377,6548673;12,01945779;10,44288498;13,5960306;27,72487021;24,08824389;31,36149653;;334,0197483;290,5172414;377,5222552;12,0251137;10,458971;13,59125641;27,73791651;24,12534896;31,35048406;;323,4792619;280,7754881;366,1830357;12,04199126;10,45228048;13,63170205;26,86260559;23,31636703;30,40884416;;120,7995529;91,4321608;150,1669449;5,433743359;4,112754434;6,754732285;21,5980912;16,34741273;26,84876967;;127,8834804;97,07317073;158,6937901;5,752388947;4,366495441;7,138282452;22,8646465;17,35598473;28,37330827;;288,438;249,996;326,88;5,593066153;4,84764201;6,338490296;51,57063981;44,6974867;58,44379292;;288,438;249,996;326,88;5,593066153;4,84764201;6,338490296;51,57063981;44,6974867;58,44379292;;1139,651181;898,2;1381,102362;1502,269253;1183,992318;1820,546189;0,694007152;0,546971945;0,841042358;;1185,287542;925,0393701;1445,535714;1562,426346;1219,371529;1905,481163;0,721798077;0,56331617;0,880279984;;1478,517316;1038,701299;1918,333333;1948,956962;1369,198795;2528,71513;0,90036461;0,632532253;1,168196966;;1179,558528;918,4090909;1440,707965;1554,874455;1210,631606;1899,117304;0,71830931;0,559278565;0,877340056;;168,725;103,87;233,58;4,549266;2,800606072;6,297925928;37,08840063;22,8322547;51,34454657
40;334,3051506;290,4761905;378,1341108;12,04246859;10,46364494;13,62129223;27,73345098;24,09746656;31,3694354;;336,0460294;292,3076923;379,7843666;12,10517919;10,52962001;13,68073838;27,87787166;24,24940519;31,50633813;;334,0084756;290,1408451;377,8761062;12,03178164;10,451565;13,61199829;27,70883927;24,06964681;31,34803172;;334,165973;290,5871389;377,7448071;12,03745507;10,46764157;13,60726858;27,72190501;24,10667067;31,33713935;;323,6873451;280,856833;366,5178571;12,05422112;10,45919904;13,64924321;26,85261385;23,29945918;30,40576852;;120,885217;91,49497487;150,2754591;5,43878352;4,116478209;6,761088831;21,59113876;16,34178891;26,84048861;;127,9999779;97,16697936;158,8329764;5,758885889;4,371669086;7,146102693;22,86189621;17,35485766;28,36893476;;287,6;249,2;326;5,598834705;4,851285147;6,346384262;51,36783191;44,50926186;58,22640196;;287,6;249,2;326;5,598834705;4,851285147;6,346384262;51,36783191;44,50926186;58,22640196;;1144,110236;902;1386,220472;1584,745956;1249,390843;1920,101069;0,659900123;0,520255734;0,799544512;;1190,433422;929,5275591;1451,339286;1648,909774;1287,5202;2010,299349;0,686618419;0,536133085;0,837103753;;1487,635281;1046,103896;1929,166667;2060,574166;1448,994044;2672,154287;0,858038565;0,603372007;1,112705122;;1184,593725;922,7272727;1446,460177;1640,821011;1278,100892;2003,54113;0,683250197;0,532210814;0,83428958;;168,8;104;233,6;4,557031077;2,807649479;6,306412675;37,04166093;22,8218764;51,26144546
40,1;334,4494941;290,5462185;378,3527697;12,05478653;10,47235144;13,63722162;27,7172094;24,07876383;31,35565498;;336,1810443;292,3755656;379,9865229;12,11719795;10,53828782;13,69610808;27,86071011;24,23036937;31,49105085;;334,1543064;290,2112676;378,0973451;12,04414688;10,46027858;13,62801518;27,69274598;24,05100506;31,3344869;;334,3121977;290,6570363;377,9673591;12,04983787;10,47634572;13,62333001;27,70583109;24,08794776;31,32371442;;323,8954282;280,9381779;366,8526786;12,06649231;10,4661507;13,66683392;26,84255042;23,28250586;30,40259499;;120,9708811;91,55778894;150,3839733;5,443842493;4,120216183;6,767468804;21,58412506;16,33611947;26,83213065;;128,1164754;97,26078799;158,9721627;5,765403263;4,376858346;7,15394818;22,85907155;17,35367216;28,36447094;;286,762;248,404;325,12;5,604622878;4,85493455;6,354311206;51,16526236;44,32126932;58,00925541;;286,762;248,404;325,12;5,604622878;4,85493455;6,354311206;51,16526236;44,32126932;58,00925541;;1148,569291;905,8;1391,338583;1671,156957;1317,930039;2024,383874;0,627687301;0,495015113;0,760359489;;1195,579303;934,015748;1457,142857;1739,556058;1358,983674;2120,128443;0,653378034;0,510434876;0,796321192;;1496,753247;1053,506494;1940;2177,761168;1532,841526;2822,680809;0,817968069;0,575735963;1,060200175;;1189,628922;927,0454545;1452,212389;1730,898313;1348,841966;2112,954661;0,650126181;0,506625646;0,793626716;;168,8495349;104,0790698;233,62;4,564810787;2,813755221;6,315866353;36,98938308;22,80030315;51,178463
40,2;334,5938375;290,6162465;378,5714286;12,06714633;10,48109194;13,65320072;27,70090491;24,06001578;31,34179405;;336,3160591;292,4434389;380,1886792;12,12925835;10,54698974;13,71152696;27,84348702;24,21128839;31,47568566;;334,3001371;290,2816901;378,3185841;12,05655401;10,46902614;13,64408187;27,67658956;24,03231798;31,32086114;;334,4584224;290,7269338;378,189911;12,06226258;10,48508388;13,63944127;27,68969394;24,06917954;31,31020834;;324,1035114;281,0195228;367,1875;12,07880532;10,47313585;13,68447478;26,83241454;23,26550643;30,39932265;;121,0565452;91,62060302;150,4924875;5,448920024;4,123968162;6,773871886;21,57705136;16,33040538;26,82369735;;128,2329728;97,35459662;159,111349;5,771940806;4,382063026;7,161818587;22,85617383;17,35242921;28,35991845;;285,924;247,608;324,24;5,610430415;4,858589885;6,362270946;50,9629349;44,13351235;57,79235745;;285,924;247,608;324,24;5,610430415;4,858589885;6,362270946;50,9629349;44,13351235;57,79235745;;1153,028346;909,6;1396,456693;1761,661845;1389,738266;2133,585425;0,597251642;0,471159357;0,723343928;;1200,725183;938,503937;1462,946429;1834,535766;1433,899333;2235,172199;0,621957899;0,486131169;0,757784629;;1505,871212;1060,909091;1950,833333;2300,755108;1620,916842;2980,593374;0,780019032;0,549535229;1,010502835;;1194,664119;931,3636364;1457,964602;1825,275331;1422,989979;2227,560683;0,618818357;0,482432599;0,755204116;;168,8990698;104,1581395;233,64;4,572604829;2,819873505;6,325336154;36,93716734;22,77873191;51,09560277
40,3;334,738181;290,6862745;378,7900875;12,07954848;10,48986684;13,66923012;27,68453672;24,04122176;31,32785168;;336,4510739;292,5113122;380,3908356;12,14136089;10,55572617;13,72699561;27,82620161;24,19216159;31,46024163;;334,4459678;290,3521127;378,539823;12,06900352;10,47780809;13,66019894;27,66036922;24,01358489;31,30715355;;334,6046471;290,7968313;378,4124629;12,07472971;10,49385646;13,65560295;27,67349279;24,05036537;31,29662022;;324,3115946;281,1008677;367,5223214;12,09116065;10,48015491;13,70216639;26,82220541;23,24846025;30,39595057;;121,1422094;91,68341709;150,6010017;5,454015832;4,127733932;6,780297731;21,56991902;16,32464763;26,8151904;;128,3494703;97,44840525;159,2505353;5,778498234;4,387282911;7,169713557;22,85320446;17,35112989;28,35527904;;285,086;246,812;323,36;5,616257033;4,862250797;6,370263269;50,76085342;43,94599438;57,57571245;;285,086;246,812;323,36;5,616257033;4,862250797;6,370263269;50,76085342;43,94599438;57,57571245;;1157,487402;913,4;1401,574803;1856,425631;1464,948274;2247,902988;0,568484029;0,448603857;0,688364202;;1205,871063;942,992126;1468,75;1934,025326;1512,409336;2355,641315;0,592247;0,463137623;0,721356377;;1514,989177;1068,311688;1961,666667;2429,801599;1713,401975;3146,201224;0,744066113;0,524686603;0,963445623;;1199,699316;935,6818182;1463,716814;1924,126826;1500,684765;2347,568886;0,589215831;0,459547265;0,718884397;;168,9486047;104,2372093;233,66;4,580412885;2,826004142;6,334821628;36,88501646;22,75716446;51,01286846
